platform,sp,date,longitude,latitude,size,bhv,type,time,mode,year,inkfs,valid
Bangarang,FW,2013-06-28,-129.28421,53.05208,1,NA,NA,10:51:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-28,-129.2409,53.00834,1,NA,NA,13:50:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-28,-129.27152,53.00915,1,NA,NA,14:30:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-28,-129.25,53.009,1,NA,NA,15:04:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-29,-129.22112,52.98501,3,NA,NA,16:42:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-29,-129.28883,53.01858,2,NA,NA,18:15:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-29,-129.25167,53.01867,2,NA,NA,18:20:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-29,-129.35746,53.12368,1,NA,NA,18:37:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-06-29,-129.28476,53.04057,2,NA,NA,18:49:00 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-14,-129.43803,53.17299639,1,NA,NA,12:44:11 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-14,-129.30983,53.05799,2,NA,NA,18:43:21 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-17,-129.32007,52.90214,2,NA,NA,12:42:31 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-18,-129.13452,53.1224,3,NA,NA,18:04:23 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-19,-129.40255,52.92285345,4,NA,NA,13:11:59 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-19,-129.3899,52.94750615,3,NA,NA,15:22:03 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-24,-129.33356,52.86925272,3,NA,NA,14:48:21 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-24,-129.33824,52.88648389,1,NA,NA,15:22:06 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-24,-129.34032,52.88778,1,NA,NA,15:29:18 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-24,-129.34003,52.89296,1,NA,NA,16:01:12 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-24,-129.34055,52.90390576,1,NA,NA,16:34:40 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-24,-129.35464,52.9056,5,NA,NA,16:46:13 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-25,-129.22584,52.97351612,1,NA,NA,17:06:17 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-26,-129.22068,53.04400249,2,NA,NA,13:30:29 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-07-26,-129.22352,53.03062997,3,NA,NA,13:35:53 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.18602,52.85232,1,NA,NA,08:53:22 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.29164,52.95935664,3,NA,NA,11:13:28 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.29001,52.96309049,1,NA,NA,11:31:39 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.27081,53.053,1,NA,NA,14:20:58 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.30444,53.05680328,4,NA,NA,14:45:31 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.28631,53.00676,5,NA,NA,15:04:29 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-12,-129.28941,52.99208,1,NA,NA,16:56:38 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-17,-129.17665,53.1016,1,NA,NA,07:25:01 ,boat,2013,TRUE,FALSE
Bangarang,FW,2013-08-28,-129.3398,53.21984286,1,NA,NA,16:11:20 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-28,-129.3685,53.12246604,2,NA,NA,17:57:44 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-28,-129.28652,53.07534,3,NA,NA,18:49:31 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-29,-129.28398,53.04442803,2,NA,NA,10:15:29 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-29,-129.26782,52.97035,2,NA,NA,15:04:30 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-08-31,-129.1362,53.14748249,1,NA,NA,09:00:38 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-09-04,-129.32571,52.88534542,3,NA,NA,13:07:31 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-09-04,-129.2549,52.85730115,2,NA,NA,14:08:14 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-09-04,-129.1884,52.88406113,2,NA,NA,15:55:35 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-09-04,-129.25642,52.97957524,2,NA,NA,17:57:44 ,boat,2013,TRUE,TRUE
Bangarang,FW,2013-09-05,-129.2415,53.06756,1,NA,NA,13:42:57 ,boat,2013,TRUE,TRUE
Bangarang,FW,2014-08-12,-129.416367754751,53.2710101616715,4,NA,NA,07:31:04,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-12,-129.413724938256,53.2848669392226,2,NA,NA,11:27:25,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-12,-129.445676792492,53.2180869325252,2,NA,NA,14:42:39,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-12,-129.406970737867,53.2119044354733,4,NA,NA,15:32:43,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-13,-129.438130747608,53.1550886865042,2,NA,NA,10:15:18,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-13,-129.362559659291,53.121517460524,3,NA,NA,11:48:28,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-14,-129.115816397312,53.1343912776071,1,NA,NA,10:50:29,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-21,-129.2164816,52.9332383,2,NA,NA,18:29:52,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-22,-129.279677778797,52.9814272177048,1,NA,NA,12:53:51,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-22,-129.274429817681,53.0319520526031,2,NA,NA,15:59:30,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-22,-129.264017757531,53.0690962983228,1,NA,NA,17:25:09,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-22,-129.265200693071,53.0551583484012,1,NA,NA,17:39:27,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-24,-129.328256824485,53.0687794522292,1,NA,NA,08:02:29,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-24,-129.355001198553,53.148835241988,1,NA,NA,09:46:06,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-24,-129.391356565045,53.1471001157425,1,NA,NA,10:28:08,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-24,-129.409464846719,53.1457518511139,3,NA,NA,10:37:47,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-25,-129.407104430642,53.167187925756,1,NA,NA,12:54:23,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-25,-129.2748933075,53.0726098856524,1,NA,NA,15:08:48,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.3573033,53.11482,1,NA,NA,13:35:28,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.370253041399,53.1106287927458,3,NA,NA,13:45:48,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.397173148712,53.1236174889679,2,NA,NA,14:43:54,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.380929130799,53.126317979024,1,NA,NA,14:55:26,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.425427437625,53.1384651163532,1,NA,NA,15:34:47,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.40391201886,53.1404197758719,2,NA,NA,16:33:50,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-27,-129.426945575552,53.2572808086299,1,NA,NA,18:42:23,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-28,-129.434278709698,53.2409039175771,3,NA,NA,09:25:42,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-28,-129.4692716,53.2570966,1,NA,NA,11:33:37,boat,2014,TRUE,TRUE
Bangarang,FW,2014-08-28,-129.46874343635,53.2709986730827,2,NA,NA,12:19:10,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-03,-129.406245898808,53.2626101268953,2,NA,NA,09:34:37,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-03,-129.35792189797,53.2135946643203,1,NA,NA,13:29:59,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-04,-129.4465283,53.163365,2,NA,NA,09:24:15,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-04,-129.40365472312,53.1579790998397,3,NA,NA,10:43:21,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-07,-129.3858516,53.2617533,2,NA,NA,19:17:10,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-09,-129.29322,52.9842916,1,NA,NA,12:35:42,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-10,-129.292158668484,53.0771879704251,2,NA,NA,08:56:02,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-10,-129.446197981397,53.2417940365386,2,NA,NA,18:15:59,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-10,-129.459737345593,53.2707852395631,1,NA,NA,19:00:20,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-10,-129.41539600136,53.2766595643271,1,NA,NA,19:24:02,boat,2014,TRUE,TRUE
Bangarang,FW,2014-09-11,-129.3935539186,53.1529924409629,2,NA,NA,09:21:19,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-12,-129.436646098995,53.2686781904523,4,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-12,-129.456,53.2,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-12,-129.385565304278,53.2033705016043,4,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-13,-129.44959499037,53.1608096548148,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-13,-129.363600147805,53.1327003697561,3,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-14,-129.126787775214,53.1202032145299,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-21,-129.222484042,52.9420935326667,2,MILL,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-22,-129.274790326966,52.9763106617978,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-22,-129.285960283784,53.0164814094595,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-22,-129.268877937838,53.0673492445946,1,FE-S,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-24,-129.350340071528,53.1413909048611,1,MILL,MC,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-24,-129.405562326287,53.1502179533875,3,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-25,-129.410756438589,53.1726298141079,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-25,-129.274207356383,53.0649174712766,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-27,-129.357685581481,53.1090308037037,1,TR-S,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-27,-129.364870725,53.1068565381818,3,TR-F,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-27,-129.380798360606,53.1176570159091,1,TR-F,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-27,-129.404972346629,53.1428837258427,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-27,-129.432782304,53.264539164,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-28,-129.4655717996,53.2554061432,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-08-28,-129.473324893077,53.2732639923077,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-03,-129.395484874112,53.2722551532995,2,TR-F,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-03,-129.350274054098,53.2198922420765,1,TR-S,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-04,-129.439274149795,53.1541096792066,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-04,-129.370301685216,53.159529349692,3,FE-S,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-09,-129.298622103081,53.0020412543417,1,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-10,-129.289838925,53.0714180375,2,FE-D,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-10,-129.455103991406,53.2659009945313,1,TR-F,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-10,-129.454366591304,53.2660329643478,2,NA,NA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2014-09-11,-129.405635484454,53.1525348764706,2,FE-S,AA,NA,boat,2014,TRUE,TRUE
BangarangFF,FW,2015-05-28,-129.357570509388,53.0845540289796,1,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-05-30,-129.4782366,53.2346233,1,TR-F,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-09,-129.394132290972,53.243794425,1,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-10,-129.391676579751,53.1131533766355,2,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-13,-129.412213740984,53.1319376672131,1,TR-F,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-21,-129.411706455556,53.2195873777778,1,FE-S,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-21,-129.492468919,53.202039584,1,TR-F,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-21,-129.462354633824,53.2020271786765,1,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-06-27,-129.383158673871,53.167420356129,2,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-07-13,-129.374621743478,53.1310413851779,2,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-07-13,-129.38243405,53.1326667673469,1,FE-D,aa,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-07-26,-129.294221318045,52.8505261007519,2,TR-S,MC,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-07-29,-129.465772041586,53.1710396357834,2,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-07-29,-129.371167590349,53.1056185348525,2,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-07-29,-129.312115685789,53.0861693426316,1,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-05,-129.342238372727,53.0805626954545,2,TR-F,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-15,-129.376325393003,53.1234894338192,1,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-15,-129.298956951903,52.9962490768166,3,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-16,-129.223697964045,52.9455339921348,3,TR-S,MC,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-18,-129.270449729817,53.0436033220183,3,TR-F,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-23,-129.417440738356,53.1643371123288,2,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-08-29,-129.164248901923,53.0771658852564,1,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-09-11,-129.409621338261,53.1498174678261,3,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-09-12,-129.4194183,53.15238,1,NA,NA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-09-12,-129.399719971212,53.1170443636364,5,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-09-15,-129.463376880435,53.1783186282609,4,FE-D,AA,NA,boat,2015,TRUE,TRUE
BangarangFF,FW,2015-09-21,-129.139996307755,53.0780624861224,3,FE-D,AA,NA,boat,2015,TRUE,TRUE
Bangarang,FW,2015-05-28,-129.344834480129,53.0825838598113,1,NA,NA,11:40:25,boat,2015,TRUE,TRUE
Bangarang,FW,2015-05-28,-129.328548296157,53.0740492733612,2,NA,NA,13:09:37,boat,2015,TRUE,TRUE
Bangarang,FW,2015-05-28,-129.307422604463,53.0729174090248,2,NA,NA,13:19:01,boat,2015,TRUE,TRUE
Bangarang,FW,2015-05-30,-129.48604620678,53.2352222446374,1,NA,NA,11:55:14,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-03,-129.170453961683,53.0745915295167,1,NA,NA,07:09:22,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-09,-129.401976122857,53.2426148367789,1,NA,NA,07:54:55,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-10,-129.359779889994,53.1201589880774,2,NA,NA,09:56:24,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-13,-129.4195383,53.1337933,1,NA,NA,12:20:25,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-21,-129.416635387488,53.2137410465342,1,NA,NA,05:30:44,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-21,-129.493415,53.2090833,1,NA,NA,07:06:52,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-21,-129.476166717802,53.2023582448637,1,NA,NA,09:10:11,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-27,-129.40102618138,53.1580641558398,2,NA,NA,13:55:09,boat,2015,TRUE,TRUE
Bangarang,FW,2015-06-27,-129.420107342633,53.1578002513485,2,NA,NA,13:59:23,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-13,-129.464998696374,53.1637036932269,2,NA,NA,09:03:13,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-13,-129.369349577544,53.1300406541438,2,NA,NA,10:49:30,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-13,-129.386238605901,53.1254295106959,1,NA,NA,12:00:57,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-13,-129.37928374411,53.1169581349968,3,NA,NA,12:49:00,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-26,-129.244021343554,52.913328996003,2,NA,NA,11:03:55,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-29,-129.330591669364,53.1967178251341,3,NA,NA,11:36:02,boat,2015,TRUE,FALSE
Bangarang,FW,2015-07-29,-129.426449161343,53.1426877913689,2,NA,NA,12:41:00,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-29,-129.345076519942,53.1006296062106,2,NA,NA,15:18:12,boat,2015,TRUE,TRUE
Bangarang,FW,2015-07-29,-129.317908642892,53.0832059005746,1,NA,NA,17:23:28,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-05,-129.34900432863,53.1228555468825,2,NA,NA,13:28:54,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-15,-129.367297768337,53.1169836669197,1,NA,NA,10:25:55,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-15,-129.234976848493,53.0329701151241,2,NA,NA,13:43:03,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-15,-129.252544896517,53.0409769461652,2,NA,NA,13:53:45,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-15,-129.240933743046,52.9879445558611,5,NA,NA,15:14:17,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-15,-129.300965,53.0049066,3,NA,NA,15:55:02,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-16,-129.23053946514,52.9636448990927,3,NA,NA,11:43:15,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-18,-129.2569566,53.0293883,3,NA,NA,15:17:40,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-23,-129.40038724327,53.1594331422074,2,NA,NA,14:57:39,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-26,-129.318893538066,52.9074918478458,2,NA,NA,12:12:49,boat,2015,TRUE,TRUE
Bangarang,FW,2015-08-29,-129.1503733,53.08265,1,NA,NA,13:29:30,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-05,-129.391626482192,53.1873291630208,1,NA,NA,08:52:01,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-11,-129.398693829167,53.1360623693308,3,NA,NA,12:56:41,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-11,-129.441858981927,53.1697213389184,1,NA,NA,15:05:05,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-12,-129.414477060129,53.1783536432813,1,NA,NA,11:28:54,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-12,-129.435174901455,53.1640654268078,2,NA,NA,11:43:08,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-12,-129.399746683737,53.1313111425632,5,NA,NA,12:09:44,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-15,-129.422192166525,53.2418513213515,4,NA,NA,12:52:37,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-15,-129.405439238226,53.1198146767869,1,NA,NA,17:14:55,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-15,-129.329810765547,53.0853595438618,1,NA,NA,18:48:55,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-15,-129.319485167169,53.0672960469628,4,NA,NA,19:12:37,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-20,-129.35250199003,52.9290062458325,1,NA,NA,10:49:31,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-20,-129.287145888951,52.8934926799237,1,NA,NA,10:59:25,boat,2015,TRUE,TRUE
Bangarang,FW,2015-09-21,-129.145094740227,53.0791640584789,3,NA,NA,08:30:00,boat,2015,TRUE,TRUE
Elemiah,FW,2006-07-30,-129.2125,53.045,2,NA,NA,1205,boat,2006,TRUE,TRUE
Elemiah,FW,2006-08-01,-129.2328833,53.01881667,3,NA,NA,1800,boat,2006,TRUE,TRUE
Elemiah,FW,2006-08-14,-129.2027167,53.01686667,1,NA,NA,1045,boat,2006,TRUE,TRUE
Elemiah,FW,2007-07-09,-129.1028833,53.09048333,1,NA,NA,1005,boat,2007,TRUE,TRUE
Elemiah,FW,2007-08-27,-129.1916667,53.09666667,1,NA,NA,1420,boat,2007,TRUE,TRUE
Elemiah,FW,2008-07-24,-129.1832667,53.0975,1,NA,NA,900,boat,2008,TRUE,TRUE
Elemiah,FW,2009-07-25,-129.2163833,53.08476667,2,NA,NA,1815,boat,2009,TRUE,TRUE
Elemiah,FW,2009-07-28,-129.21335,53.03715,1,NA,NA,NA,boat,2009,TRUE,TRUE
Elemiah,FW,2009-07-28,-129.2501833,53.07203333,2,NA,NA,1200,boat,2009,TRUE,TRUE
Elemiah,FW,2009-07-28,-129.2501833,53.07203333,2,NA,NA,1215,boat,2009,TRUE,TRUE
Elemiah,FW,2009-07-31,-129.2914167,53.07246667,1,NA,NA,940,boat,2009,TRUE,TRUE
Elemiah,FW,2009-08-12,-129.19945,52.88435,6,NA,NA,1140,boat,2009,TRUE,TRUE
Elemiah,FW,2009-08-16,-129.1988833,53.09528333,1,NA,NA,1220,boat,2009,TRUE,TRUE
Elemiah,FW,2010-07-02,-129.3,53.1,2,NA,NA,1840,boat,2010,TRUE,TRUE
Elemiah,FW,2010-08-01,-129.38355,53.13581667,4,NA,NA,1240,boat,2010,TRUE,TRUE
Elemiah,FW,2010-08-05,-129.3228333,53.07863333,1,NA,NA,1430,boat,2010,TRUE,TRUE
Elemiah,FW,2010-08-10,-129.38,53.13013333,3,NA,NA,NA,boat,2010,TRUE,TRUE
Elemiah,FW,2010-08-15,-129.3901,53.14985,1,NA,NA,745,boat,2010,TRUE,TRUE
Elemiah,FW,2010-09-15,-129.1244333,53.14301667,3,NA,NA,NA,boat,2010,TRUE,TRUE
Elemiah,FW,2011-06-02,-129.1916667,53.09666667,2,NA,NA,1415,boat,2011,TRUE,TRUE
Elemiah,FW,2011-06-08,-129.1916667,53.09666667,1,NA,NA,1125,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-06,-129.369,53.091,1,NA,NA,NA,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-09,-129.28195,53.05486667,1,NA,NA,1214,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-09,-129.3264,53.05631667,2,NA,NA,1253,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-09,-129.30745,53.07215,1,NA,NA,1611,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-12,-129.181,53.08783333,1,NA,NA,820,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-21,-129.1300333,53.09768333,1,NA,NA,1525,boat,2011,TRUE,TRUE
Elemiah,FW,2011-07-21,-129.1931167,53.10253333,1,NA,NA,1808,boat,2011,TRUE,TRUE
Elemiah,FW,2011-08-24,-129.40115,53.16186667,3,NA,NA,1520,boat,2011,TRUE,TRUE
Elemiah,FW,2011-08-30,-129.1312,53.11161667,2,NA,NA,1611,boat,2011,TRUE,TRUE
Elemiah,FW,2011-09-02,-129.4410333,53.2599,1,NA,NA,1210,boat,2011,TRUE,TRUE
Elemiah,FW,2011-09-10,-129.3943833,53.11805,3,NA,NA,1610,boat,2011,TRUE,TRUE
Elemiah,FW,2011-09-12,-129.4472167,53.21698333,1,NA,NA,1225,boat,2011,TRUE,TRUE
Elemiah,FW,2011-09-13,-129.24395,53.06941667,1,NA,NA,1312,boat,2011,TRUE,TRUE
Elemiah,FW,2011-09-14,-129.1832667,53.09975,3,NA,NA,1400,boat,2011,TRUE,TRUE
Elemiah,FW,2012-03-17,-129.1169167,53.12105,1,NA,NA,110100,boat,2012,TRUE,TRUE
Elemiah,FW,2012-04-06,-129.183,53.065,2,NA,NA,105400,boat,2012,TRUE,FALSE
Elemiah,FW,2012-05-03,-129.195,53.09,1,NA,NA,103000,boat,2012,TRUE,TRUE
Elemiah,FW,2012-05-24,-129.195,53.09,1,NA,NA,120000,boat,2012,TRUE,TRUE
Elemiah,FW,2012-06-04,-129.195,53.09,1,NA,NA,72000,boat,2012,TRUE,TRUE
Elemiah,FW,2012-06-08,-129.195,53.09,1,NA,NA,210500,boat,2012,TRUE,TRUE
Elemiah,FW,2012-06-15,-129.195,53.09,1,NA,NA,70400,boat,2012,TRUE,TRUE
Elemiah,FW,2012-06-18,-129.1548,53.08391667,1,NA,NA,82500,boat,2012,TRUE,TRUE
Elemiah,FW,2012-06-19,-129.3956167,53.11508333,1,NA,NA,154600,boat,2012,TRUE,TRUE
Elemiah,FW,2012-06-25,-129.195,53.09,1,NA,NA,191500,boat,2012,TRUE,TRUE
Elemiah,FW,2012-08-05,-129.2816833,52.98933333,1,NA,NA,NA,boat,2012,TRUE,TRUE
Elemiah,FW,2012-08-11,-129.3501,53.12963333,1,NA,NA,123000,boat,2012,TRUE,TRUE
Elemiah,FW,2012-08-16,-129.3751667,52.9135,1,NA,NA,143000,boat,2012,TRUE,TRUE
Elemiah,FW,2012-08-18,-129.35305,53.09378333,2,NA,NA,140000,boat,2012,TRUE,TRUE
